Date,open,high,low,close
1998-03-05,1179.8699951171875,1179.8699951171875,1123.8599853515625,1126.8299560546875
1998-03-06,1126.75,1163.1099853515625,1126.75,1163.1099853515625
1998-03-09,1163.1099853515625,1163.1099853515625,1128.3699951171875,1128.3699951171875
1998-03-10,1128.3699951171875,1148.800048828125,1128.3699951171875,1148.6099853515625
1998-03-11,1148.6099853515625,1163.8499755859375,1146.780029296875,1153.8699951171875
1998-03-12,1153.8699951171875,1166.4300537109375,1147.52001953125,1163.27001953125
1998-03-13,1163.27001953125,1180.9599609375,1163.27001953125,1169.2900390625
1998-03-16,1169.3699951171875,1181.4100341796875,1169.3699951171875,1180.1700439453125
1998-03-17,1180.1700439453125,1180.1700439453125,1158.8599853515625,1167.8900146484375
1998-03-18,1167.8900146484375,1177.6199951171875,1157.3399658203125,1177.010009765625
1998-03-19,1177.010009765625,1186.219970703125,1176.6199951171875,1186.1600341796875
1998-03-20,1186.1600341796875,1190.8800048828125,1168.3900146484375,1169.4300537109375
1998-03-23,1169.4300537109375,1184.8900146484375,1162.9300537109375,1179.1800537109375
1998-03-24,1179.1800537109375,1199.8399658203125,1179.1800537109375,1197.81005859375
1998-03-25,1197.81005859375,1230.9200439453125,1197.81005859375,1214.8199462890625
1998-03-26,1214.8299560546875,1223.3399658203125,1206.3299560546875,1217.93994140625
1998-03-27,1217.93994140625,1226.719970703125,1206.5999755859375,1211.6400146484375
1998-03-30,1211.6400146484375,1215.1700439453125,1201.1700439453125,1206.6400146484375
1998-03-31,1206.280029296875,1227.0400390625,1206.280029296875,1220.6600341796875
1998-04-01,1220.6600341796875,1230.4200439453125,1207.9599609375,1228.4100341796875
1998-04-02,1228.5799560546875,1236.510009765625,1224.050048828125,1230.1800537109375
1998-04-03,1230.1800537109375,1240.280029296875,1226.1300048828125,1233.6600341796875
1998-04-06,1233.6600341796875,1234.4200439453125,1204.6500244140625,1205.3699951171875
1998-04-07,1205.3699951171875,1205.3699951171875,1172.8699951171875,1182.1300048828125
1998-04-08,1182.1300048828125,1197.469970703125,1180.8399658203125,1191.06005859375
1998-04-09,1191.06005859375,1204.0400390625,1191.06005859375,1196.9000244140625
1998-04-13,1196.989990234375,1205.47998046875,1184.0999755859375,1202.969970703125
1998-04-14,1202.969970703125,1216.6700439453125,1197.18994140625,1213.1199951171875
1998-04-15,1213.1199951171875,1237.9000244140625,1213.1199951171875,1231.3599853515625
1998-04-16,1231.3599853515625,1231.3599853515625,1217.72998046875,1227.530029296875
1998-04-17,1227.530029296875,1231.5899658203125,1217.219970703125,1231.25
1998-04-20,1231.25,1254.010009765625,1230.9000244140625,1253.1099853515625
1998-04-21,1253.1099853515625,1270.219970703125,1241.02001953125,1269.699951171875
1998-04-22,1269.699951171875,1310.0999755859375,1269.699951171875,1290.9000244140625
1998-04-23,1290.9000244140625,1290.9000244140625,1257.68994140625,1258.5799560546875
1998-04-24,1258.5799560546875,1269.27001953125,1243.0899658203125,1250.1400146484375
1998-04-27,1250.1400146484375,1250.1400146484375,1204.8599853515625,1220.050048828125
1998-04-28,1220.050048828125,1242.5799560546875,1210.31005859375,1222.5
1998-04-29,1222.5,1241.760009765625,1222.5,1239.56005859375
1998-04-30,1239.56005859375,1256.1400146484375,1239.56005859375,1248.1199951171875
1998-05-01,1248.1199951171875,1254.0699462890625,1241.0999755859375,1251.530029296875
1998-05-04,1251.530029296875,1268.030029296875,1251.530029296875,1255.8199462890625
1998-05-05,1255.6700439453125,1257.68994140625,1245.27001953125,1247.27001953125
1998-05-06,1247.27001953125,1255.550048828125,1237.5799560546875,1242.25
1998-05-07,1242.260009765625,1244.1300048828125,1222.3599853515625,1222.6800537109375
1998-05-08,1222.6800537109375,1255.0799560546875,1217.030029296875,1254.030029296875
1998-05-11,1254.030029296875,1267.2900390625,1237.52001953125,1237.6600341796875
1998-05-12,1237.6700439453125,1256.4100341796875,1230.5799560546875,1256.4100341796875
1998-05-13,1256.4100341796875,1270.3699951171875,1256.4100341796875,1263.0799560546875
1998-05-14,1263.0799560546875,1280.280029296875,1249.81005859375,1266.1500244140625
1998-05-15,1266.0999755859375,1270.510009765625,1245.9599609375,1249.489990234375
1998-05-18,1249.489990234375,1255.3900146484375,1232.300048828125,1242.5
1998-05-19,1242.5,1259.219970703125,1242.5,1255.5899658203125
1998-05-20,1255.5899658203125,1259.5699462890625,1233.7900390625,1237.75
1998-05-21,1237.75,1242.3499755859375,1221.449951171875,1223.699951171875
1998-05-22,1223.699951171875,1243.6300048828125,1210.510009765625,1214.1300048828125
1998-05-26,1214.1300048828125,1226.7900390625,1198.2900390625,1200.1199951171875
1998-05-27,1200.1199951171875,1209.9300537109375,1180.22998046875,1209.4599609375
1998-05-28,1209.4599609375,1218.1600341796875,1200.239990234375,1214.8299560546875
1998-05-29,1214.8299560546875,1220.6500244140625,1191.75,1192.0699462890625
1998-06-01,1192.0699462890625,1192.0699462890625,1160.1300048828125,1165.550048828125
1998-06-02,1165.550048828125,1190.5,1165.550048828125,1187.1500244140625
1998-06-03,1187.1500244140625,1198.8800048828125,1163.550048828125,1163.97998046875
1998-06-04,1163.97998046875,1195.22998046875,1163.97998046875,1195.18994140625
1998-06-05,1195.18994140625,1207.72998046875,1187.6300048828125,1206.699951171875
1998-06-08,1206.699951171875,1212.75,1199.9200439453125,1207.02001953125
1998-06-09,1207.010009765625,1224.4000244140625,1203.989990234375,1223.47998046875
1998-06-10,1223.47998046875,1224.1300048828125,1199.260009765625,1199.31005859375
1998-06-11,1199.300048828125,1206.9599609375,1184.0400390625,1185.1099853515625
1998-06-12,1185.1099853515625,1187.3299560546875,1157.8800048828125,1186.989990234375
1998-06-15,1186.989990234375,1194.31005859375,1169.1400146484375,1173.5699462890625
1998-06-16,1173.5699462890625,1211.280029296875,1173.5699462890625,1210.9000244140625
1998-06-17,1210.9000244140625,1236.3800048828125,1210.9000244140625,1224.0799560546875
1998-06-18,1224.0899658203125,1230.72998046875,1216.0,1227.3299560546875
1998-06-19,1227.3299560546875,1242.5400390625,1227.3299560546875,1239.7099609375
1998-06-22,1239.7099609375,1265.9599609375,1234.1800537109375,1263.9300537109375
1998-06-23,1264.6400146484375,1302.68994140625,1264.6400146484375,1302.3900146484375
1998-06-24,1302.3900146484375,1331.8399658203125,1285.18994140625,1331.1600341796875
1998-06-25,1331.1600341796875,1347.43994140625,1308.0699462890625,1311.4000244140625
1998-06-26,1311.4000244140625,1324.47998046875,1311.4000244140625,1320.93994140625
1998-06-29,1320.93994140625,1342.8199462890625,1320.93994140625,1339.7099609375
1998-06-30,1339.719970703125,1345.18994140625,1323.1199951171875,1337.3399658203125
1998-07-01,1337.3399658203125,1356.1600341796875,1336.1099853515625,1356.1400146484375
1998-07-02,1356.1400146484375,1356.1400146484375,1331.8399658203125,1332.530029296875
1998-07-06,1332.530029296875,1344.52001953125,1326.0699462890625,1342.5799560546875
1998-07-07,1342.5799560546875,1347.1500244140625,1329.739990234375,1346.3199462890625
1998-07-08,1346.3199462890625,1378.6099853515625,1346.31005859375,1377.8399658203125
1998-07-09,1377.8399658203125,1397.260009765625,1373.780029296875,1383.219970703125
1998-07-10,1383.219970703125,1392.5699462890625,1369.06005859375,1391.1099853515625
1998-07-13,1391.1099853515625,1420.9100341796875,1391.1099853515625,1420.5799560546875
1998-07-14,1420.5899658203125,1433.47998046875,1414.9599609375,1418.1300048828125
1998-07-15,1418.1300048828125,1452.0699462890625,1418.1300048828125,1449.5799560546875
1998-07-16,1449.5799560546875,1458.6099853515625,1437.47998046875,1452.6199951171875
1998-07-17,1452.6199951171875,1466.1300048828125,1444.77001953125,1463.969970703125
1998-07-20,1463.969970703125,1478.43994140625,1458.5999755859375,1465.8900146484375
1998-07-21,1465.8900146484375,1485.969970703125,1430.760009765625,1431.8900146484375
1998-07-22,1431.8900146484375,1439.0,1405.25,1430.5799560546875
1998-07-23,1430.5799560546875,1445.969970703125,1405.760009765625,1405.800048828125
1998-07-24,1405.800048828125,1425.760009765625,1385.8599853515625,1408.5999755859375
1998-07-27,1408.5999755859375,1426.469970703125,1370.969970703125,1426.3699951171875
1998-07-28,1426.3699951171875,1433.7099609375,1392.3299560546875,1393.280029296875
1998-07-29,1393.280029296875,1412.699951171875,1377.43994140625,1380.0799560546875
1998-07-30,1380.0799560546875,1422.1400146484375,1380.0799560546875,1422.050048828125
1998-07-31,1422.06005859375,1422.06005859375,1376.6099853515625,1377.260009765625
1998-08-03,1377.260009765625,1383.9300537109375,1360.3900146484375,1368.43994140625
1998-08-04,1368.43994140625,1386.0899658203125,1316.3699951171875,1317.239990234375
1998-08-05,1317.239990234375,1343.1199951171875,1289.9100341796875,1329.9000244140625
1998-08-06,1329.9000244140625,1365.8699951171875,1317.1600341796875,1365.8699951171875
1998-08-07,1365.8699951171875,1388.56005859375,1359.22998046875,1364.0699462890625
1998-08-10,1364.0799560546875,1375.4100341796875,1352.6600341796875,1362.8800048828125
1998-08-11,1362.8800048828125,1362.8800048828125,1316.47998046875,1330.1300048828125
1998-08-12,1330.1300048828125,1357.5899658203125,1330.1300048828125,1354.6600341796875
1998-08-13,1354.6600341796875,1363.6199951171875,1338.239990234375,1338.3900146484375
1998-08-14,1338.3900146484375,1352.8399658203125,1320.010009765625,1330.0400390625
1998-08-17,1330.0400390625,1367.949951171875,1322.18994140625,1367.7900390625
1998-08-18,1367.7900390625,1405.8800048828125,1367.7900390625,1401.239990234375
1998-08-19,1401.239990234375,1421.4000244140625,1396.3599853515625,1398.260009765625
1998-08-20,1398.260009765625,1404.7900390625,1385.510009765625,1398.199951171875
1998-08-21,1398.199951171875,1398.199951171875,1343.449951171875,1374.77001953125
1998-08-24,1374.77001953125,1392.3800048828125,1366.52001953125,1370.9200439453125
1998-08-25,1370.9200439453125,1398.77001953125,1370.9200439453125,1388.3499755859375
1998-08-26,1388.3499755859375,1388.3499755859375,1360.8199462890625,1374.050048828125
1998-08-27,1374.050048828125,1374.050048828125,1301.5799560546875,1311.530029296875
1998-08-28,1312.280029296875,1320.260009765625,1249.489990234375,1265.0400390625
1998-08-31,1265.0400390625,1278.8199462890625,1140.030029296875,1140.3399658203125
1998-09-01,1140.3399658203125,1220.0400390625,1118.1199951171875,1215.06005859375
1998-09-02,1215.06005859375,1257.0799560546875,1214.5400390625,1221.43994140625
1998-09-03,1221.43994140625,1230.1400146484375,1186.3800048828125,1208.9599609375
1998-09-04,1208.9599609375,1231.4100341796875,1181.52001953125,1205.4100341796875
1998-09-08,1205.4100341796875,1286.68994140625,1205.4100341796875,1286.469970703125
1998-09-09,1286.469970703125,1320.300048828125,1261.760009765625,1261.77001953125
1998-09-10,1261.77001953125,1261.77001953125,1215.3599853515625,1235.3699951171875
1998-09-11,1235.3699951171875,1290.3499755859375,1235.3699951171875,1290.199951171875
1998-09-14,1290.199951171875,1319.969970703125,1290.199951171875,1308.22998046875
1998-09-15,1308.22998046875,1324.3699951171875,1295.47998046875,1324.18994140625
1998-09-16,1324.1700439453125,1336.52001953125,1314.550048828125,1331.449951171875
1998-09-17,1331.449951171875,1331.449951171875,1283.0799560546875,1291.7900390625
1998-09-18,1291.7900390625,1302.8299560546875,1285.5799560546875,1300.699951171875
1998-09-21,1300.699951171875,1327.699951171875,1259.300048828125,1327.699951171875
1998-09-22,1327.699951171875,1345.4300537109375,1325.75,1336.18994140625
1998-09-23,1336.18994140625,1394.6500244140625,1336.18994140625,1394.6500244140625
1998-09-24,1394.6500244140625,1402.75,1347.9000244140625,1356.4599609375
1998-09-25,1356.4599609375,1390.31005859375,1339.0699462890625,1390.0899658203125
1998-09-28,1390.0899658203125,1413.1600341796875,1367.739990234375,1383.25
1998-09-29,1383.300048828125,1400.3900146484375,1369.0400390625,1384.8900146484375
1998-09-30,1384.43994140625,1384.43994140625,1343.5999755859375,1345.47998046875
1998-10-01,1345.47998046875,1345.47998046875,1266.3800048828125,1273.739990234375
1998-10-02,1273.739990234375,1285.68994140625,1228.699951171875,1276.43994140625
1998-10-05,1267.489990234375,1267.489990234375,1174.93994140625,1207.6800537109375
1998-10-06,1207.6800537109375,1250.4000244140625,1174.4000244140625,1184.8399658203125
1998-10-07,1184.0999755859375,1204.8699951171875,1139.3399658203125,1151.0899658203125
1998-10-08,1144.68994140625,1144.68994140625,1063.27001953125,1128.8800048828125
1998-10-09,1128.8800048828125,1199.1300048828125,1128.8800048828125,1197.8699951171875
1998-10-12,1198.4200439453125,1258.8699951171875,1198.4200439453125,1243.4000244140625
1998-10-13,1243.4000244140625,1243.4000244140625,1199.300048828125,1206.9000244140625
1998-10-14,1206.5,1253.4300537109375,1173.449951171875,1235.6700439453125
1998-10-15,1235.6700439453125,1300.510009765625,1231.72998046875,1299.6600341796875
1998-10-16,1299.6600341796875,1318.3299560546875,1288.8599853515625,1293.9100341796875
1998-10-19,1293.9100341796875,1310.8599853515625,1283.5400390625,1310.1700439453125
1998-10-20,1310.1700439453125,1334.550048828125,1282.8299560546875,1283.22998046875
1998-10-21,1283.22998046875,1332.050048828125,1283.22998046875,1332.050048828125
1998-10-22,1332.050048828125,1355.68994140625,1318.0799560546875,1355.18994140625
1998-10-23,1355.18994140625,1360.81005859375,1339.1600341796875,1340.5999755859375
1998-10-26,1340.5999755859375,1369.469970703125,1339.3900146484375,1368.9300537109375
1998-10-27,1368.9300537109375,1413.9000244140625,1353.3399658203125,1353.3399658203125
1998-10-28,1353.3399658203125,1380.6800537109375,1348.010009765625,1379.9599609375
1998-10-29,1379.9599609375,1397.989990234375,1370.6099853515625,1396.300048828125
1998-10-30,1396.300048828125,1414.5999755859375,1395.06005859375,1400.52001953125
1998-11-02,1400.52001953125,1419.3499755859375,1400.52001953125,1418.7900390625
1998-11-03,1418.7900390625,1418.7900390625,1395.530029296875,1401.72998046875
1998-11-04,1401.72998046875,1437.5799560546875,1401.72998046875,1434.0
1998-11-05,1434.0,1445.8499755859375,1422.8900146484375,1442.0400390625
1998-11-06,1442.030029296875,1460.1199951171875,1438.9300537109375,1458.3399658203125
1998-11-09,1458.3399658203125,1470.5999755859375,1446.989990234375,1467.6300048828125
1998-11-10,1467.6300048828125,1488.010009765625,1457.6700439453125,1477.47998046875
1998-11-11,1477.47998046875,1504.510009765625,1477.47998046875,1480.7099609375
1998-11-12,1478.219970703125,1480.050048828125,1460.56005859375,1466.5400390625
1998-11-13,1466.5400390625,1477.699951171875,1454.510009765625,1465.219970703125
1998-11-16,1465.219970703125,1488.9599609375,1457.469970703125,1475.5999755859375
1998-11-17,1475.5999755859375,1508.18994140625,1463.25,1498.550048828125
1998-11-18,1498.550048828125,1519.510009765625,1495.43994140625,1514.8900146484375
1998-11-19,1514.8900146484375,1549.9300537109375,1514.8900146484375,1537.449951171875
1998-11-20,1537.449951171875,1554.9599609375,1531.25,1544.219970703125
1998-11-23,1544.219970703125,1593.68994140625,1544.219970703125,1589.06005859375
1998-11-24,1589.06005859375,1605.9599609375,1579.6700439453125,1580.8299560546875
1998-11-25,1580.8299560546875,1598.489990234375,1567.9000244140625,1598.47998046875
1998-11-27,1598.47998046875,1628.8599853515625,1598.47998046875,1628.3499755859375
1998-11-30,1628.3800048828125,1634.4000244140625,1557.469970703125,1557.9599609375
1998-12-01,1557.9599609375,1632.719970703125,1535.1800537109375,1632.530029296875
1998-12-02,1632.530029296875,1634.2099609375,1595.22998046875,1619.0899658203125
1998-12-03,1619.1400146484375,1641.280029296875,1573.780029296875,1573.780029296875
1998-12-04,1574.8299560546875,1630.010009765625,1574.8299560546875,1630.010009765625
1998-12-07,1630.010009765625,1677.469970703125,1630.010009765625,1676.8900146484375
1998-12-08,1676.8900146484375,1699.0400390625,1650.6400146484375,1668.1600341796875
1998-12-09,1668.1600341796875,1686.5699462890625,1661.8800048828125,1685.3800048828125
1998-12-10,1685.3800048828125,1697.030029296875,1652.449951171875,1652.760009765625
1998-12-11,1652.780029296875,1680.75,1644.4000244140625,1675.010009765625
1998-12-14,1674.6800537109375,1674.6800537109375,1607.530029296875,1614.0899658203125
1998-12-15,1614.0799560546875,1663.949951171875,1614.0799560546875,1663.780029296875
1998-12-16,1663.780029296875,1676.8199462890625,1641.510009765625,1656.280029296875
1998-12-17,1656.280029296875,1689.6400146484375,1656.280029296875,1689.6300048828125
1998-12-18,1689.6300048828125,1735.6199951171875,1689.6300048828125,1735.0
1998-12-21,1735.5999755859375,1790.47998046875,1735.5999755859375,1787.300048828125
1998-12-22,1787.300048828125,1793.6199951171875,1751.6800537109375,1767.8199462890625
1998-12-23,1767.8199462890625,1818.9599609375,1767.8199462890625,1818.9599609375
1998-12-24,1818.9599609375,1818.9599609375,1805.6700439453125,1806.0400390625
1998-12-28,1806.0400390625,1832.0699462890625,1805.25,1823.989990234375
1998-12-29,1823.989990234375,1827.97998046875,1802.8599853515625,1823.31005859375
1998-12-30,1823.31005859375,1842.9100341796875,1806.25,1810.969970703125
1998-12-31,1812.0699462890625,1848.3599853515625,1809.9100341796875,1836.010009765625
1999-01-04,1836.010009765625,1874.6099853515625,1833.4300537109375,1854.3900146484375
1999-01-05,1854.3900146484375,1903.0,1848.780029296875,1903.0
1999-01-06,1903.0,1963.949951171875,1903.0,1963.949951171875
1999-01-07,1963.949951171875,1975.6700439453125,1927.1199951171875,1966.3499755859375
1999-01-08,1966.3499755859375,2008.260009765625,1940.9100341796875,1973.6600341796875
1999-01-11,1973.6600341796875,2000.699951171875,1968.3699951171875,2000.1800537109375
1999-01-12,2000.1800537109375,2007.0999755859375,1937.530029296875,1939.0799560546875
1999-01-13,1939.0799560546875,1985.7900390625,1838.6500244140625,1948.7099609375
1999-01-14,1965.0999755859375,1965.0999755859375,1905.469970703125,1906.1199951171875
1999-01-15,1906.1199951171875,1982.3800048828125,1906.1199951171875,1981.6199951171875
1999-01-19,1981.6199951171875,2034.0899658203125,1981.6199951171875,2033.7099609375
1999-01-20,2033.7099609375,2096.27001953125,2032.81005859375,2033.7099609375
1999-01-21,2033.7099609375,2033.7099609375,1957.3199462890625,1961.760009765625
1999-01-22,1961.760009765625,1990.800048828125,1926.699951171875,1964.2099609375
1999-01-25,1964.2099609375,1998.1700439453125,1951.2900390625,1997.1600341796875
1999-01-26,2004.1400146484375,2063.52001953125,2004.1400146484375,2062.199951171875
1999-01-27,2062.2099609375,2091.510009765625,2030.0799560546875,2030.3599853515625
1999-01-28,2030.3599853515625,2105.659912109375,2030.3599853515625,2104.590087890625
1999-01-29,2104.590087890625,2128.18994140625,2074.010009765625,2127.18994140625
1999-02-01,2127.18994140625,2150.830078125,2114.530029296875,2130.929931640625
1999-02-02,2130.929931640625,2133.39990234375,2065.739990234375,2078.68994140625
1999-02-03,2078.77001953125,2120.10009765625,2064.340087890625,2119.93994140625
1999-02-04,2119.949951171875,2121.6201171875,2027.56005859375,2027.6600341796875
1999-02-05,2027.6600341796875,2039.7900390625,1963.800048828125,1988.550048828125
1999-02-08,1988.550048828125,2034.2099609375,1986.25,2034.2099609375
1999-02-09,2034.2099609375,2036.2099609375,1935.239990234375,1935.3299560546875
1999-02-10,1935.3299560546875,1973.9000244140625,1924.530029296875,1944.1800537109375
1999-02-11,1946.4100341796875,2045.0799560546875,1946.4100341796875,2044.6800537109375
1999-02-12,2044.6800537109375,2044.6800537109375,1957.9300537109375,1958.5999755859375
1999-02-16,1958.5999755859375,2004.6400146484375,1940.739990234375,1954.489990234375
1999-02-17,1954.47998046875,1954.47998046875,1885.77001953125,1891.3699951171875
1999-02-18,1891.3699951171875,1915.25,1864.9000244140625,1906.0899658203125
1999-02-19,1906.0899658203125,1938.6500244140625,1906.0899658203125,1931.5899658203125
1999-02-22,1931.6500244140625,1996.3800048828125,1918.7099609375,1996.02001953125
1999-02-23,1996.02001953125,2035.3699951171875,1991.5999755859375,2028.22998046875
1999-02-24,2028.22998046875,2055.820068359375,1988.3299560546875,1989.1400146484375
1999-02-25,1989.1400146484375,1989.1400146484375,1936.4000244140625,1974.3900146484375
1999-02-26,1974.3900146484375,1974.3900146484375,1914.699951171875,1925.280029296875
1999-03-01,1925.969970703125,1945.3699951171875,1902.2900390625,1937.699951171875
1999-03-02,1937.699951171875,1953.8299560546875,1886.3599853515625,1888.6600341796875
1999-03-03,1891.699951171875,1913.1800537109375,1870.3699951171875,1899.81005859375
1999-03-04,1899.81005859375,1954.31005859375,1880.8499755859375,1933.030029296875
1999-03-05,1933.06005859375,1985.5400390625,1933.06005859375,1969.8699951171875
1999-03-08,1969.8699951171875,2034.68994140625,1969.8699951171875,2034.050048828125
1999-03-09,2034.050048828125,2070.239990234375,2021.2099609375,2028.5699462890625
1999-03-10,2028.5699462890625,2042.8699951171875,2012.030029296875,2038.510009765625
1999-03-11,2038.510009765625,2067.489990234375,2020.22998046875,2043.760009765625
1999-03-12,2043.760009765625,2043.760009765625,1989.8399658203125,2008.9599609375
1999-03-15,2009.3599853515625,2060.340087890625,1999.22998046875,2060.340087890625
1999-03-16,2060.340087890625,2083.320068359375,2048.2900390625,2073.31005859375
1999-03-17,2073.139892578125,2080.239990234375,2057.1298828125,2064.5
1999-03-18,2064.5,2102.969970703125,2060.530029296875,2102.77001953125
1999-03-19,2102.909912109375,2121.56005859375,2053.169921875,2053.68994140625
1999-03-22,2053.68994140625,2065.110107421875,2025.699951171875,2027.1400146484375
1999-03-23,2026.8399658203125,2026.8399658203125,1960.31005859375,1961.31005859375
1999-03-24,1961.31005859375,2013.699951171875,1943.9200439453125,2013.550048828125
1999-03-25,2013.550048828125,2083.4599609375,2013.550048828125,2083.35009765625
1999-03-26,2083.35009765625,2096.219970703125,2058.8701171875,2067.300048828125
1999-03-29,2067.300048828125,2144.659912109375,2067.300048828125,2144.659912109375
1999-03-30,2144.659912109375,2158.93994140625,2123.97998046875,2125.68994140625
1999-03-31,2125.68994140625,2168.68994140625,2104.18994140625,2106.389892578125
1999-04-01,2106.389892578125,2147.6298828125,2106.389892578125,2146.1298828125
1999-04-05,2146.1298828125,2219.969970703125,2146.1298828125,2219.639892578125
1999-04-06,2219.639892578125,2244.25,2200.56005859375,2218.830078125
1999-04-07,2218.830078125,2251.2900390625,2158.6298828125,2192.2900390625
1999-04-08,2192.2900390625,2224.81005859375,2156.64990234375,2224.75
1999-04-09,2224.75,2238.590087890625,2208.389892578125,2232.469970703125
1999-04-12,2232.469970703125,2232.469970703125,2167.7099609375,2219.2099609375
1999-04-13,2219.2099609375,2240.300048828125,2173.22998046875,2175.179931640625
1999-04-14,2175.179931640625,2214.679931640625,2103.6298828125,2103.6298828125
1999-04-15,2103.6298828125,2136.27001953125,2053.719970703125,2135.81005859375
1999-04-16,2135.81005859375,2144.610107421875,2082.0,2086.4599609375
1999-04-19,2086.4599609375,2104.550048828125,1962.56005859375,1967.5799560546875
1999-04-20,1967.5699462890625,2030.3399658203125,1952.3599853515625,2030.280029296875
1999-04-21,2031.5999755859375,2106.22998046875,2022.0,2105.820068359375
1999-04-22,2105.820068359375,2185.22998046875,2105.820068359375,2183.489990234375
1999-04-23,2183.489990234375,2224.39990234375,2151.06005859375,2210.43994140625
1999-04-26,2210.449951171875,2276.679931640625,2210.449951171875,2260.659912109375
1999-04-27,2263.010009765625,2283.550048828125,2204.43994140625,2207.030029296875
1999-04-28,2207.030029296875,2217.169921875,2147.5400390625,2150.43994140625
1999-04-29,2150.43994140625,2152.719970703125,2094.570068359375,2119.2900390625
1999-04-30,2119.469970703125,2172.139892578125,2081.669921875,2136.389892578125
1999-05-03,2136.389892578125,2145.449951171875,2097.389892578125,2137.949951171875
1999-05-04,2137.949951171875,2170.52001953125,2096.080078125,2097.550048828125
1999-05-05,2097.550048828125,2155.800048828125,2047.77001953125,2155.77001953125
1999-05-06,2155.77001953125,2163.7900390625,2075.9599609375,2078.6298828125
1999-05-07,2079.419921875,2119.860107421875,2064.56005859375,2117.72998046875
1999-05-10,2117.72998046875,2151.8701171875,2109.89990234375,2134.75
1999-05-11,2134.75,2182.4599609375,2134.75,2175.85009765625
1999-05-12,2175.85009765625,2223.530029296875,2152.77001953125,2217.679931640625
1999-05-13,2217.679931640625,2239.860107421875,2178.3701171875,2179.080078125
1999-05-14,2179.080078125,2179.080078125,2120.719970703125,2125.14990234375
1999-05-17,2125.14990234375,2175.739990234375,2099.72998046875,2175.739990234375
1999-05-18,2175.739990234375,2180.669921875,2146.81005859375,2159.260009765625
1999-05-19,2159.360107421875,2186.510009765625,2119.550048828125,2186.199951171875
